"","Game_ID","Home_Team","Away_Team","Game_Date","Tot_Viewers","Month","Day","gameType","All_Star_Count","Is_Lebron_Playing","Has_Top_Five_Player","Time_Zone_Of_Game","Median_Views_Per_Matchup","Predicted_Average_Views_Per_Matchup_All","Is_Sat_or_Sun","Predicted_Average_Views_Per_Matchup_By_Month","revisedDate","bestRankAmongTeams","medianDeviation","averageDeviation","monthAverageDeviation"
"1506",21700601,"DAL","ORL","1/9/2018",8623,1,"Tuesday","R",0,"NO","NO","CENTRAL",6981.5,12483.2945736434,"NO",12709.04,"2018-01-09",5,0.190362982720631,0.447674193858681,0.473853647222544
"1507",21700602,"LAL","SAC","1/9/2018",19782,1,"Tuesday","R",1,"NO","NO","PACIFIC",16627,21512,"NO",21204.0375,"2018-01-09",5,0.159488423819634,0.0874532403194824,0.0718854261449802
"1508",21700604,"IND","MIA","1/10/2018",12329,1,"Wednesday","R",1,"NO","NO","EAST",14031,13494.3043478261,"NO",14033.6543209877,"2018-01-10",4,0.138048503528267,0.0945173451071527,0.138263794386216
"1509",21700605,"WAS","UTA","1/10/2018",11257,1,"Wednesday","R",2,"NO","NO","EAST",11382.5,15338.3970588235,"NO",14832.4210526316,"2018-01-10",4,0.0111486186372924,0.36256525351546,0.317617575964429
"1510",21700606,"BKN","DET","1/10/2018",3552,1,"Wednesday","R",0,"NO","NO","EAST",5856,12836.2480620155,"NO",12807.9444444444,"2018-01-10",8,0.648648648648649,2.61380857601788,2.60584021521522
"1511",21700607,"NYK","CHI","1/10/2018",19934,1,"Wednesday","R",2,"NO","NO","EAST",14345,17971.8489208633,"NO",18110.6627906977,"2018-01-10",13,0.280375238286345,0.0984323808135191,0.0914687071988725
"1512",21700608,"HOU","POR","1/10/2018",14171,1,"Wednesday","R",1,"NO","NO","CENTRAL",14171,19868.5259259259,"NO",18336.6463414634,"2018-01-10",2,0,0.402055319026598,0.293955708239603
"1513",21700611,"MIN","OKC","1/10/2018",19142,1,"Wednesday","R",1,"NO","YES","CENTRAL",20542.5,16818.802919708,"NO",16698.2470588235,"2018-01-10",3,0.0731637237488246,0.121366475827603,0.127664452051848
"1514",21700612,"DEN","ATL","1/10/2018",4657,1,"Wednesday","R",2,"NO","NO","MOUNTAIN",6015,12570.0833333333,"NO",12533.6329113924,"2018-01-10",8,0.291604036933648,1.69918044520793,1.69135342739798
"1515",21700613,"GSW","LAC","1/10/2018",25244,1,"Wednesday","R",5,"NO","YES","PACIFIC",29811,34576.3823529412,"NO",32756.0921052632,"2018-01-10",1,0.1809142766598,0.369687147557486,0.297579310143525
"1516",21700615,"TOR","CLE","1/11/2018",36959,1,"Thursday","R",5,"YES","YES","EAST",36959,16713.4820143885,"NO",16555.8941176471,"2018-01-11",2,0,0.547783164739617,0.55204702189867
"1517",21700616,"SAC","LAC","1/11/2018",13279,1,"Thursday","R",2,"NO","YES","PACIFIC",12332,12237.7954545455,"NO",11953.3815789474,"2018-01-11",5,0.0713156111152948,0.0784098610930451,0.0998281814182266
"1518",21700619,"IND","CLE","1/12/2018",45471,1,"Friday","R",4,"YES","YES","EAST",37701,13494.3043478261,"NO",14033.6543209877,"2018-01-12",4,0.170878142112555,0.703232734098083,0.691371328517348
"1519",21700621,"ATL","BKN","1/12/2018",7742,1,"Friday","R",2,"NO","NO","EAST",8421.5,12830.5214285714,"NO",12366.1219512195,"2018-01-12",14,0.087768018599845,0.657261874008193,0.597277441387176
"1520",21700622,"MIL","GSW","1/12/2018",32896,1,"Friday","R",5,"NO","YES","CENTRAL",35333,15740.7731092437,"NO",16816.4117647059,"2018-01-12",1,0.0740819552529183,0.52149887192231,0.488800712405585
"1521",21700624,"NOP","POR","1/12/2018",8017,1,"Friday","R",1,"NO","NO","CENTRAL",10550,15234.5474452555,"NO",15413.6835443038,"2018-01-12",6,0.315953598602969,0.900280334945176,0.922624865199426
"1522",21700625,"DEN","MEM","1/12/2018",6608,1,"Friday","R",1,"NO","NO","MOUNTAIN",6588,12570.0833333333,"NO",12533.6329113924,"2018-01-12",8,0.00302663438256659,0.902252320419693,0.89673621540442
"1523",21700627,"DAL","LAL","1/13/2018",26523,1,"Saturday","R",0,"NO","NO","CENTRAL",17749,12483.2945736434,"YES",12709.04,"2018-01-13",11,0.330807223918863,0.52934077692405,0.52082946876296
"1524",21700628,"LAC","SAC","1/13/2018",10653,1,"Saturday","R",2,"NO","YES","PACIFIC",8608,15720.2028985507,"YES",15325.175,"2018-01-13",8,0.191964704777997,0.475659710743521,0.438578334741387
"1525",21700629,"CHA","OKC","1/13/2018",22022,1,"Saturday","R",2,"NO","YES","EAST",18164.5,13155.2125984252,"YES",13917.6621621622,"2018-01-13",5,0.175165743347562,0.40263315782285,0.368010981647345
"1526",21700630,"WAS","BKN","1/13/2018",15475,1,"Saturday","R",1,"NO","NO","EAST",6876,15338.3970588235,"YES",14832.4210526316,"2018-01-13",4,0.555670436187399,0.00882733060914186,0.0415236799591872
"1527",21700632,"CHI","DET","1/13/2018",15926,1,"Saturday","R",1,"NO","NO","CENTRAL",8740,16182.1640625,"YES",15749.6933333333,"2018-01-13",5,0.451211854828582,0.0160846453911842,0.0110703671145716
"1528",21700633,"SAS","DEN","1/13/2018",13381,1,"Saturday","R",1,"NO","NO","CENTRAL",12471.5,19676.1617647059,"YES",19702.4556962025,"2018-01-13",3,0.067969509005306,0.47045525481697,0.472420274733019
"1529",21700636,"PHX","IND","1/14/2018",10484,1,"Sunday","R",1,"NO","NO","MOUNTAIN",8605.5,12174.5109489051,"YES",12373.4487179487,"2018-01-14",3,0.179177794734834,0.161246752089385,0.180222121132079
"1530",21700637,"MIN","POR","1/14/2018",14441,1,"Sunday","R",0,"NO","NO","CENTRAL",14441,16818.802919708,"YES",16698.2470588235,"2018-01-14",1,0,0.164656389426496,0.156308223725748
"1531",21700638,"DET","CHA","1/15/2018",10114,1,"Monday","R",1,"NO","NO","EAST",11162.5,13128.0454545455,"NO",14080.2467532468,"2018-01-15",10,0.103668182717026,0.298007262660219,0.392154118375198
"1532",21700639,"PHI","TOR","1/15/2018",23366,1,"Monday","R",2,"NO","NO","EAST",23366,19598.6,"NO",20880.0597014925,"2018-01-15",3,0,0.161234272019173,0.106391350616599
"1533",21700640,"WAS","MIL","1/15/2018",16517,1,"Monday","R",2,"NO","NO","EAST",15249,15338.3970588235,"NO",14832.4210526316,"2018-01-15",6,0.0767693891142459,0.0713569619892517,0.101990612542739
"1534",21700641,"ATL","SAS","1/15/2018",15963,1,"Monday","R",3,"NO","NO","EAST",21356.5,12830.5214285714,"NO",12366.1219512195,"2018-01-15",3,0.337875086136691,0.196233701148191,0.225325944294963
"1535",21700642,"BKN","NYK","1/15/2018",11839,1,"Monday","R",1,"NO","NO","EAST",14639,12836.2480620155,"NO",12807.9444444444,"2018-01-15",13,0.2365064616944,0.0842341466353158,0.0818434364764292
"1536",21700643,"OKC","SAC","1/15/2018",14564,1,"Monday","R",2,"NO","YES","CENTRAL",14564,25807.0962962963,"NO",26759.843373494,"2018-01-15",8,0,0.771978597658356,0.837396551324772
"1537",21700645,"MEM","LAL","1/15/2018",21180,1,"Monday","R",1,"NO","NO","CENTRAL",21180,11201.5538461538,"NO",11032.1690140845,"2018-01-15",19,0,0.47112588072928,0.479123276011119
"1538",21700647,"UTA","IND","1/15/2018",5066,1,"Monday","R",2,"NO","NO","MOUNTAIN",5364.5,12989.6086956522,"NO",11999.5853658537,"2018-01-15",8,0.0589222266087643,1.56407593676514,1.36865088153448
"1539",21700648,"LAC","HOU","1/15/2018",18875,1,"Monday","R",2,"NO","YES","PACIFIC",15342,15720.2028985507,"NO",15325.175,"2018-01-15",2,0.18717880794702,0.167141568288703,0.188070198675497
"1540",21700649,"ORL","MIN","1/16/2018",15543,1,"Tuesday","R",0,"NO","NO","EAST",13184.5,12284.847826087,"NO",12573.0348837209,"2018-01-16",2,0.151740333268996,0.209621834517985,0.191080558211354
"1541",21700651,"DEN","DAL","1/16/2018",8562,1,"Tuesday","R",0,"NO","NO","MOUNTAIN",7353,12570.0833333333,"NO",12533.6329113924,"2018-01-16",3,0.141205325858444,0.468124659347505,0.463867427165663
"1542",21700652,"POR","PHX","1/16/2018",7322,1,"Tuesday","R",0,"NO","NO","PACIFIC",8759,15273.7313432836,"NO",15603.8101265823,"2018-01-16",3,0.196257853045616,1.0860053732974,1.13108578620353
"1543",21700653,"CHA","WAS","1/17/2018",12533,1,"Wednesday","R",2,"NO","NO","EAST",12701.5,13155.2125984252,"NO",13917.6621621622,"2018-01-17",4,0.0134445065028325,0.0496459425855897,0.110481302334809
"1544",21700654,"ATL","NOP","1/17/2018",11115,1,"Wednesday","R",3,"NO","NO","EAST",13220.5,12830.5214285714,"NO",12366.1219512195,"2018-01-17",7,0.189428699955016,0.154342908553435,0.112561579057086
"1545",21700657,"CHI","GSW","1/17/2018",35394,1,"Wednesday","R",5,"NO","YES","CENTRAL",36982,16182.1640625,"NO",15749.6933333333,"2018-01-17",1,0.0448663615302029,0.542799229742329,0.555017987982897
"1546",21700658,"MEM","NYK","1/17/2018",6940,1,"Wednesday","R",2,"NO","NO","CENTRAL",5892,11201.5538461538,"NO",11032.1690140845,"2018-01-17",12,0.151008645533141,0.61405675016626,0.58964971384503
"1547",21700660,"OKC","LAL","1/17/2018",17028,1,"Wednesday","R",1,"NO","YES","CENTRAL",23603,25807.0962962963,"NO",26759.843373494,"2018-01-17",6,0.386128729151985,0.515568257945519,0.5715200477739
"1548",21700661,"SAC","UTA","1/17/2018",6719,1,"Wednesday","R",2,"NO","NO","PACIFIC",6046.5,12237.7954545455,"NO",11953.3815789474,"2018-01-17",13,0.100089299002828,0.821371551502523,0.779041759033691
"1549",21700662,"LAC","DEN","1/17/2018",11399,1,"Wednesday","R",1,"NO","YES","PACIFIC",8670,15720.2028985507,"NO",15325.175,"2018-01-17",7,0.239406965523292,0.379086139007871,0.344431529081498
"1550",21700663,"BOS","PHI","1/18/2018",28605,1,"Thursday","R",1,"NO","NO","EAST",23642.5,22926.25,"NO",22936.9066666667,"2018-01-18",1,0.173483656703374,0.198522985492047,0.198150439899784
"1551",21700664,"CLE","ORL","1/18/2018",34007,1,"Thursday","R",3,"YES","YES","EAST",32933,34747.8294573643,"NO",34935.0779220779,"2018-01-18",4,0.0315817331725821,0.0217846166190591,0.0272907907806605
"1552",21700665,"HOU","MIN","1/18/2018",20571,1,"Thursday","R",1,"NO","NO","CENTRAL",17134.5,19868.5259259259,"NO",18336.6463414634,"2018-01-18",2,0.167055563657576,0.034148756699921,0.108616676804073
"1553",21700666,"POR","IND","1/18/2018",8200,1,"Thursday","R",1,"NO","NO","PACIFIC",8788,15273.7313432836,"NO",15603.8101265823,"2018-01-18",5,0.0717073170731707,0.862650163815071,0.902903673973449
"1554",21700667,"TOR","SAS","1/19/2018",26477,1,"Friday","R",3,"NO","NO","EAST",27760,16713.4820143885,"NO",16555.8941176471,"2018-01-19",1,0.0484571514899724,0.368754692208766,0.374706571075006
"1555",21700668,"BKN","MIA","1/19/2018",15259,1,"Friday","R",0,"NO","NO","EAST",13304,12836.2480620155,"NO",12807.9444444444,"2018-01-19",3,0.128121108853791,0.158775276098335,0.160630156337608
"1556",21700669,"DET","WAS","1/19/2018",11190,1,"Friday","R",1,"NO","NO","EAST",10098,13128.0454545455,"NO",14080.2467532468,"2018-01-19",4,0.0975871313672922,0.173194410593874,0.258288360433132
"1557",21700672,"UTA","NYK","1/19/2018",13537,1,"Friday","R",2,"NO","NO","MOUNTAIN",11939,12989.6086956522,"NO",11999.5853658537,"2018-01-19",8,0.118046834601463,0.0404366775761118,0.113571296014356
"1558",21700673,"LAL","IND","1/19/2018",17332,1,"Friday","R",1,"NO","NO","PACIFIC",17020.5,21512,"NO",21204.0375,"2018-01-19",5,0.0179725363489499,0.24117239787676,0.223403963766443
"1559",21700674,"CLE","OKC","1/20/2018",50393,1,"Saturday","R",4,"YES","YES","EAST",45455,34747.8294573643,"YES",34935.0779220779,"2018-01-20",5,0.0979898001706586,0.310463170333889,0.306747406939894
"1560",21700675,"ATL","CHI","1/20/2018",14407,1,"Saturday","R",3,"NO","NO","EAST",13129.5,12830.5214285714,"YES",12366.1219512195,"2018-01-20",15,0.088672173249115,0.109424486112901,0.141658780369299
"1561",21700676,"CHA","MIA","1/20/2018",10648,1,"Saturday","R",1,"NO","NO","EAST",10648,13155.2125984252,"YES",13917.6621621622,"2018-01-20",6,0,0.235463241775469,0.307068197047536
"1562",21700677,"NOP","MEM","1/20/2018",8944,1,"Saturday","R",2,"NO","NO","CENTRAL",7692,15234.5474452555,"YES",15413.6835443038,"2018-01-20",9,0.139982110912343,0.703325966598331,0.723354600212858
"1563",21700680,"MIN","TOR","1/20/2018",15249,1,"Saturday","R",2,"NO","NO","CENTRAL",13082,16818.802919708,"YES",16698.2470588235,"2018-01-20",2,0.142107679192078,0.102944646842942,0.095038826075384
"1564",21700681,"UTA","LAC","1/20/2018",6759,1,"Saturday","R",2,"NO","YES","MOUNTAIN",8437.5,12989.6086956522,"YES",11999.5853658537,"2018-01-20",9,0.248335552596538,0.921824041374785,0.775349218205897
"1565",21700682,"POR","DAL","1/20/2018",6397,1,"Saturday","R",0,"NO","NO","PACIFIC",10124,15273.7313432836,"YES",15603.8101265823,"2018-01-20",8,0.582616851649211,1.3876397285108,1.43923872543103
"1566",21700683,"BOS","ORL","1/21/2018",20609,1,"Sunday","R",1,"NO","NO","EAST",17895,22926.25,"YES",22936.9066666667,"2018-01-21",1,0.131690038332767,0.112438740356155,0.112955828359778
"1567",21700686,"SAS","IND","1/21/2018",14475,1,"Sunday","R",2,"NO","NO","CENTRAL",17600,19676.1617647059,"YES",19702.4556962025,"2018-01-21",2,0.215889464594128,0.359320329167936,0.36113683566166
"1568",21700688,"ATL","UTA","1/22/2018",6629,1,"Monday","R",3,"NO","NO","EAST",6053,12830.5214285714,"NO",12366.1219512195,"2018-01-22",11,0.0868909337758335,0.935513867637868,0.865458131123776
"1569",21700689,"HOU","MIA","1/22/2018",16893,1,"Monday","R",1,"NO","NO","CENTRAL",13641,19868.5259259259,"NO",18336.6463414634,"2018-01-22",1,0.192505771621382,0.176139580058363,0.0854582573529519
"1570",21700692,"NOP","CHI","1/22/2018",16551,1,"Monday","R",2,"NO","NO","CENTRAL",13116,15234.5474452555,"NO",15413.6835443038,"2018-01-22",6,0.207540329889433,0.079539155020514,0.0687158755178661
"1571",21700694,"DEN","POR","1/22/2018",8196,1,"Monday","R",0,"NO","NO","MOUNTAIN",14543,12570.0833333333,"NO",12533.6329113924,"2018-01-22",5,0.77440214738897,0.533685130958191,0.529237788115228
"1572",21700695,"LAC","MIN","1/22/2018",13075,1,"Monday","R",1,"NO","YES","PACIFIC",13075,15720.2028985507,"NO",15325.175,"2018-01-22",2,0,0.202309973120514,0.172097514340344
"1573",21700697,"OKC","BKN","1/23/2018",26257,1,"Tuesday","R",1,"NO","YES","CENTRAL",26257,25807.0962962963,"NO",26759.843373494,"2018-01-23",5,0,0.0171346194806606,0.0191508311495592
"1574",21700698,"SAS","CLE","1/23/2018",40666,1,"Tuesday","R",4,"YES","YES","CENTRAL",37054.5,19676.1617647059,"NO",19702.4556962025,"2018-01-23",3,0.0888088329316874,0.516152024671571,0.515505441985872
"1575",21700700,"LAL","BOS","1/23/2018",33285,1,"Tuesday","R",1,"NO","NO","PACIFIC",22834.5,21512,"NO",21204.0375,"2018-01-23",2,0.313970256872465,0.353702869160282,0.362955159981974
"1576",21700701,"CHA","NOP","1/24/2018",12335,1,"Wednesday","R",2,"NO","NO","EAST",14927.5,13155.2125984252,"NO",13917.6621621622,"2018-01-24",6,0.210174300770166,0.0664947384211752,0.128306620361748
"1577",21700702,"DET","UTA","1/24/2018",9587,1,"Wednesday","R",1,"NO","NO","EAST",6906.5,13128.0454545455,"NO",14080.2467532468,"2018-01-24",10,0.279597371440492,0.369359075262903,0.46868120926742
"1578",21700703,"IND","PHX","1/24/2018",3479,1,"Wednesday","R",1,"NO","NO","EAST",3479,13494.3043478261,"NO",14033.6543209877,"2018-01-24",6,0,2.87878825749528,3.03381843086739
"1579",21700704,"PHI","CHI","1/24/2018",14266,1,"Wednesday","R",1,"NO","NO","EAST",11236.5,19598.6,"NO",20880.0597014925,"2018-01-24",10,0.212358054114678,0.373797841020608,0.46362398019715
"1580",21700705,"ATL","TOR","1/24/2018",5482,1,"Wednesday","R",4,"NO","NO","EAST",6492,12830.5214285714,"NO",12366.1219512195,"2018-01-24",3,0.184239328712149,1.34048183666024,1.25576832382698
"1581",21700707,"MEM","SAS","1/24/2018",8053,1,"Wednesday","R",2,"NO","NO","CENTRAL",12371,11201.5538461538,"NO",11032.1690140845,"2018-01-24",3,0.536197690301751,0.390978994927834,0.369945239548554
"1582",21700708,"POR","MIN","1/24/2018",11179,1,"Wednesday","R",0,"NO","NO","PACIFIC",11251.5,15273.7313432836,"NO",15603.8101265823,"2018-01-24",3,0.00648537436264424,0.36628780242272,0.395814484889729
"1583",21700709,"LAC","BOS","1/24/2018",18749,1,"Wednesday","R",2,"NO","YES","PACIFIC",17204.5,15720.2028985507,"NO",15325.175,"2018-01-24",1,0.0823777268120966,0.161544461115221,0.182613739399435
"1584",21700710,"MIA","SAC","1/25/2018",14335,1,"Thursday","R",1,"NO","NO","EAST",14335,14465.2941176471,"NO",14434.4743589744,"2018-01-25",3,0,0.00908923039044712,0.00693926466511052
"1585",21700711,"OKC","WAS","1/25/2018",26031,1,"Thursday","R",2,"NO","YES","CENTRAL",24634.5,25807.0962962963,"NO",26759.843373494,"2018-01-25",3,0.0536475740463294,0.00860142536605221,0.0279990539546685
"1586",21700712,"DEN","NYK","1/25/2018",8625,1,"Thursday","R",1,"NO","NO","MOUNTAIN",11939,12570.0833333333,"NO",12533.6329113924,"2018-01-25",6,0.384231884057971,0.457400966183575,0.453174830306366
"1587",21700713,"GSW","MIN","1/25/2018",29072,1,"Thursday","R",4,"NO","YES","PACIFIC",32733,34576.3823529412,"NO",32756.0921052632,"2018-01-25",1,0.125928728673638,0.189336211920101,0.126723036091881
"1588",21700714,"CHA","ATL","1/26/2018",9409,1,"Friday","R",3,"NO","NO","EAST",13940,13155.2125984252,"NO",13917.6621621622,"2018-01-26",13,0.481560208311191,0.398152045746115,0.479186115651202
"1589",21700715,"CLE","IND","1/26/2018",34111,1,"Friday","R",4,"YES","YES","EAST",33375.5,34747.8294573643,"NO",34935.0779220779,"2018-01-26",4,0.02156195948521,0.0186693282918807,0.0241587148450037
"1590",21700717,"CHI","LAL","1/26/2018",18457,1,"Friday","R",1,"NO","NO","CENTRAL",22881.5,16182.1640625,"NO",15749.6933333333,"2018-01-26",14,0.23971934767297,0.123250579048599,0.146681837062722
"1591",21700718,"MEM","LAC","1/26/2018",3627,1,"Friday","R",2,"NO","YES","CENTRAL",6392.5,11201.5538461538,"NO",11032.1690140845,"2018-01-26",9,0.762475875379101,2.0883798858985,2.04167880178784
"1592",21700719,"MIL","BKN","1/26/2018",4899,1,"Friday","R",1,"NO","NO","CENTRAL",17952,15740.7731092437,"NO",16816.4117647059,"2018-01-26",8,2.66442131047152,2.21305840156026,2.43262130326717
"1593",21700720,"NOP","HOU","1/26/2018",25419,1,"Friday","R",2,"NO","NO","CENTRAL",25351.5,15234.5474452555,"NO",15413.6835443038,"2018-01-26",1,0.00265549392186947,0.400662990469512,0.393615659770101
"1594",21700721,"DAL","POR","1/26/2018",3697,1,"Friday","R",0,"NO","NO","CENTRAL",12324,12483.2945736434,"NO",12709.04,"2018-01-26",5,2.3335136597241,2.376601183025,2.43766296997566
"1595",21700722,"SAS","PHI","1/26/2018",15530,1,"Friday","R",1,"NO","NO","CENTRAL",16979,19676.1617647059,"NO",19702.4556962025,"2018-01-26",2,0.0933032839665164,0.266977576606947,0.268670682305379
"1596",21700723,"PHX","NYK","1/26/2018",7939,1,"Friday","R",1,"NO","NO","MOUNTAIN",14953,12174.5109489051,"NO",12373.4487179487,"2018-01-26",11,0.883486585212243,0.533506858408504,0.558565149004751
"1597",21700724,"DET","OKC","1/27/2018",25479,1,"Saturday","R",1,"NO","YES","EAST",25479,13128.0454545455,"YES",14080.2467532468,"2018-01-27",4,0,0.484750364828076,0.44737836048327
"1598",21700725,"IND","ORL","1/27/2018",12632,1,"Saturday","R",1,"NO","NO","EAST",10659.5,13494.3043478261,"YES",14033.6543209877,"2018-01-27",6,0.156151044965168,0.0682634854200511,0.110960601724798
"1599",21700726,"ATL","WAS","1/27/2018",5904,1,"Saturday","R",3,"NO","NO","EAST",7373,12830.5214285714,"YES",12366.1219512195,"2018-01-27",6,0.248814363143631,1.17319129887727,1.09453285081631
"1600",21700727,"MIA","CHA","1/27/2018",11572,1,"Saturday","R",1,"NO","NO","EAST",12229,14465.2941176471,"YES",14434.4743589744,"2018-01-27",5,0.0567749740753543,0.25002541631931,0.247362111905838
"1601",21700728,"GSW","BOS","1/27/2018",56477,1,"Saturday","R",5,"NO","YES","PACIFIC",56477,34576.3823529412,"YES",32756.0921052632,"2018-01-27",1,0,0.387779408379674,0.4200100553276
"1602",21700729,"MIN","BKN","1/27/2018",6498,1,"Saturday","R",0,"NO","NO","CENTRAL",7282.5,16818.802919708,"YES",16698.2470588235,"2018-01-27",3,0.12072945521699,1.58830454289136,1.56975177882787
"1603",21700730,"DEN","DAL","1/27/2018",8022,1,"Saturday","R",0,"NO","NO","MOUNTAIN",7353,12570.0833333333,"YES",12533.6329113924,"2018-01-27",8,0.0833956619296933,0.566951300590044,0.562407493317428
"1604",21700732,"HOU","PHX","1/28/2018",16267,1,"Sunday","R",1,"NO","NO","CENTRAL",9540,19868.5259259259,"YES",18336.6463414634,"2018-01-28",1,0.413536607856396,0.221400745430991,0.127229749890171
"1605",21700733,"NOP","LAC","1/28/2018",13199,1,"Sunday","R",2,"NO","YES","CENTRAL",13199,15234.5474452555,"YES",15413.6835443038,"2018-01-28",6,0,0.154219823112014,0.167791767884218
"1606",21700734,"CLE","DET","1/28/2018",26782,1,"Sunday","R",3,"YES","YES","EAST",24181.5,34747.8294573643,"YES",34935.0779220779,"2018-01-28",5,0.0970987976999477,0.297432210341436,0.304423789189677
"1607",21700735,"TOR","LAL","1/28/2018",12437,1,"Sunday","R",2,"NO","NO","EAST",13657,16713.4820143885,"YES",16555.8941176471,"2018-01-28",2,0.0980943957546032,0.343851573079399,0.331180680039162
"1608",21700738,"IND","CHA","1/29/2018",10843,1,"Monday","R",2,"NO","NO","EAST",10843,13494.3043478261,"NO",14033.6543209877,"2018-01-29",4,0,0.244517601016885,0.294259367424851
"1609",21700739,"ATL","MIN","1/29/2018",11911,1,"Monday","R",2,"NO","NO","EAST",10817,12830.5214285714,"NO",12366.1219512195,"2018-01-29",2,0.0918478717152212,0.077199347541888,0.0382102217462441
"1610",21700740,"MEM","PHX","1/29/2018",2839,1,"Monday","R",1,"NO","NO","CENTRAL",3181.5,11201.5538461538,"NO",11032.1690140845,"2018-01-29",9,0.120641070799577,2.94559839596824,2.88593484117101
"1611",21700741,"MIL","PHI","1/29/2018",16667,1,"Monday","R",1,"NO","NO","CENTRAL",18485.5,15740.7731092437,"NO",16816.4117647059,"2018-01-29",5,0.109107817843643,0.0555725019953383,0.00896452659182103
"1612",21700742,"DAL","MIA","1/29/2018",6939,1,"Monday","R",0,"NO","NO","CENTRAL",8741.5,12483.2945736434,"NO",12709.04,"2018-01-29",3,0.259763654705289,0.799004838397955,0.831537685545468
"1613",21700743,"DEN","BOS","1/29/2018",19665,1,"Monday","R",1,"NO","NO","MOUNTAIN",16204,12570.0833333333,"NO",12533.6329113924,"2018-01-29",1,0.175997965929316,0.360789049919485,0.362642618286682
"1614",21700745,"NYK","BKN","1/30/2018",7417,1,"Tuesday","R",1,"NO","NO","EAST",13323.5,17971.8489208633,"NO",18110.6627906977,"2018-01-30",13,0.796346231630039,1.42306173936407,1.4417773750435
"1615",21700746,"TOR","MIN","1/30/2018",12814,1,"Tuesday","R",2,"NO","NO","EAST",19295.5,16713.4820143885,"NO",16555.8941176471,"2018-01-30",3,0.505813953488372,0.304314188730177,0.292016085347827
"1616",21700747,"DET","CLE","1/30/2018",36387,1,"Tuesday","R",3,"YES","YES","EAST",27072.5,13128.0454545455,"NO",14080.2467532468,"2018-01-30",7,0.255984280100036,0.639210557216988,0.613041834906787
"1617",21700748,"HOU","ORL","1/30/2018",11565,1,"Tuesday","R",1,"NO","NO","CENTRAL",11942,19868.5259259259,"NO",18336.6463414634,"2018-01-30",2,0.0325983571119758,0.717987542233111,0.585529298872755
"1618",21700749,"NOP","SAC","1/30/2018",2754,1,"Tuesday","R",2,"NO","NO","CENTRAL",3816,15234.5474452555,"NO",15413.6835443038,"2018-01-30",8,0.38562091503268,4.53178919580809,4.59683498340733
"1619",21700752,"LAC","POR","1/30/2018",9651,1,"Tuesday","R",1,"NO","YES","PACIFIC",14308,15720.2028985507,"NO",15325.175,"2018-01-30",8,0.482540669360688,0.628867775209898,0.587936483265983
"1620",21700753,"IND","MEM","1/31/2018",8286,1,"Wednesday","R",2,"NO","NO","EAST",8505,13494.3043478261,"NO",14033.6543209877,"2018-01-31",4,0.0264301230992035,0.628566781055526,0.693658498791655
"1621",21700754,"ORL","LAL","1/31/2018",11049,1,"Wednesday","R",0,"NO","NO","EAST",10137.5,12284.847826087,"NO",12573.0348837209,"2018-01-31",9,0.0824961534980541,0.111851554537692,0.137934191666298
"1622",21700757,"CLE","MIA","1/31/2018",32065,1,"Wednesday","R",3,"YES","YES","EAST",31805,34747.8294573643,"NO",34935.0779220779,"2018-01-31",2,0.00810852954935288,0.0836684689650505,0.0895081216927467
"1623",21700758,"BOS","NYK","1/31/2018",15087,1,"Wednesday","R",2,"NO","NO","EAST",24807.5,22926.25,"NO",22936.9066666667,"2018-01-31",1,0.644296414131371,0.519602969443892,0.520309317072093
"1624",21700760,"PHX","DAL","1/31/2018",6106,1,"Wednesday","R",0,"NO","NO","MOUNTAIN",5478,12174.5109489051,"NO",12373.4487179487,"2018-01-31",13,0.102849656075991,0.993860292974961,1.02644099540595
"1625",21700761,"DET","MEM","2/1/2018",23452,2,"Thursday","R",1,"NO","NO","EAST",14254,13128.0454545455,"NO",13624.2253521127,"2018-02-01",9,0.39220535561999,0.440216380072256,0.419059127063249
"1626",21700764,"SAS","HOU","2/1/2018",24878,2,"Thursday","R",2,"NO","NO","CENTRAL",30160,19676.1617647059,"NO",19030.2784810127,"2018-02-01",1,0.212316102580593,0.209093907681249,0.235055933716028
"1627",21700765,"DEN","OKC","2/1/2018",22271,2,"Thursday","R",1,"NO","YES","MOUNTAIN",23807,12570.0833333333,"NO",11992.3333333333,"2018-02-01",5,0.068968613892506,0.435585140616347,0.461526948348375
"1628",21700767,"BOS","ATL","2/2/2018",16440,2,"Friday","R",3,"NO","NO","EAST",12354,22926.25,"NO",22228.5714285714,"2018-02-02",2,0.248540145985401,0.394540754257908,0.3521028849496
"1629",21700768,"BKN","LAL","2/2/2018",16835,2,"Friday","R",0,"NO","NO","EAST",16835,12836.2480620155,"NO",13672.8412698413,"2018-02-02",14,0,0.237526102642382,0.187832416403845
"1630",21700769,"TOR","POR","2/2/2018",7853,2,"Friday","R",2,"NO","NO","EAST",7853,16713.4820143885,"NO",16460.0617283951,"2018-02-02",3,0,1.12829262885375,1.09602212255126
"1631",21700771,"MIL","NYK","2/2/2018",17222,2,"Friday","R",2,"NO","NO","CENTRAL",13398,15740.7731092437,"NO",16024.4142857143,"2018-02-02",8,0.222041574729997,0.0860078324675591,0.0695381322892646
"1632",21700772,"OKC","NOP","2/2/2018",21200,2,"Friday","R",2,"NO","YES","CENTRAL",25609,25807.0962962963,"NO",26751.76,"2018-02-02",4,0.207971698113208,0.217315863032844,0.261875471698113
